STATEFIPS,STATE,COUNTYFIPS,COUNTYNAME,AGI_STUB,N1,MARS2,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N07100,A07100,N07220,A07220,N07180,A07180,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N09600,A09600,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
46,SD,041,Dewey County,0,2558.0000,706.0000,1851.0000,5869.0000,2727.0000,87697.0000,2248.0000,65563.0000,495.0000,1146.0000,188.0000,717.0000,172.0000,477.0000,314.0000,1791.0000,505.0000,359.0000,6419.0000,80.0000,603.0000,362.0000,4450.0000,261.0000,1075.0000,187.0000,1687.0000,0.0001,0.0001,110.0000,2309.0000,0.0001,0.0001,86.0000,98.0000,58.0000,105.0000,107.0000,394.0000,53.0000,323.0000,68.0000,399.0000,1657.0000,58939.0000,837.0000,1113.0000,618.0000,717.0000,90.0000,46.0000,27.0000,20.0000,1030.0000,2506.0000,951.0000,2378.0000,753.0000,954.0000,0.0001,0.0001,1251.0000,9332.0000,1493.0000,10333.0000,393.0000,2039.0000,2087.0000,7004.0000
46,SD,043,Douglas County,0,1394.0000,739.0000,1066.0000,2807.0000,807.0000,69921.0000,1103.0000,36309.0000,725.0000,1702.0000,298.0000,755.0000,237.0000,467.0000,297.0000,3977.0000,428.0000,377.0000,5415.0000,146.0000,1032.0000,225.0000,3225.0000,36.0000,240.0000,247.0000,2601.0000,22.0000,417.0000,172.0000,3810.0000,0.0001,0.0001,153.0000,173.0000,111.0000,211.0000,169.0000,446.0000,58.0000,291.0000,133.0000,1068.0000,1105.0000,48103.0000,464.0000,632.0000,215.0000,329.0000,69.0000,30.0000,59.0000,59.0000,165.0000,320.0000,124.0000,263.0000,132.0000,185.0000,0.0001,0.0001,959.0000,7347.0000,1103.0000,8977.0000,478.0000,4126.0000,810.0000,1926.0000
46,SD,045,Edmunds County,0,1840.0000,905.0000,1361.0000,3563.0000,982.0000,102269.0000,1449.0000,54687.0000,969.0000,2901.0000,427.0000,1311.0000,351.0000,846.0000,386.0000,4485.0000,434.0000,488.0000,6325.0000,207.0000,2887.0000,330.0000,5334.0000,35.0000,168.0000,312.0000,3227.0000,0.0001,0.0001,273.0000,5718.0000,0.0001,0.0001,243.0000,302.0000,197.0000,538.0000,266.0000,891.0000,160.0000,1414.0000,202.0000,1098.0000,1448.0000,78051.0000,575.0000,880.0000,273.0000,410.0000,105.0000,57.0000,60.0000,68.0000,209.0000,462.0000,171.0000,352.0000,160.0000,227.0000,23.0000,76.0000,1273.0000,13379.0000,1436.0000,15387.0000,568.0000,6213.0000,1117.0000,2964.0000
46,SD,047,Fall River County,0,3725.0000,1498.0000,2115.0000,6506.0000,1526.0000,147073.0000,2613.0000,89047.0000,1528.0000,3509.0000,747.0000,5058.0000,682.0000,4079.0000,651.0000,5310.0000,261.0000,684.0000,9990.0000,391.0000,4633.0000,962.0000,22273.0000,207.0000,1517.0000,674.0000,6235.0000,0.0001,0.0001,566.0000,10387.0000,44.0000,218.0000,467.0000,551.0000,491.0000,1285.0000,558.0000,2131.0000,367.0000,2645.0000,401.0000,1563.0000,2743.0000,97299.0000,879.0000,942.0000,409.0000,554.0000,80.0000,33.0000,68.0000,25.0000,610.0000,1177.0000,519.0000,1035.0000,354.0000,435.0000,27.0000,92.0000,2397.0000,13401.0000,2641.0000,14639.0000,691.0000,2637.0000,2760.0000,7075.0000
46,SD,049,Faulk County,0,989.0000,465.0000,726.0000,1827.0000,451.0000,53665.0000,688.0000,21295.0000,507.0000,1572.0000,210.0000,851.0000,172.0000,511.0000,205.0000,1632.0000,302.0000,290.0000,9247.0000,95.0000,803.0000,192.0000,2847.0000,21.0000,129.0000,217.0000,2441.0000,0.0001,0.0001,119.0000,2606.0000,0.0001,0.0001,99.0000,121.0000,62.0000,86.0000,110.0000,234.0000,39.0000,303.0000,89.0000,352.0000,798.0000,39551.0000,301.0000,388.0000,117.0000,185.0000,49.0000,26.0000,33.0000,11.0000,113.0000,177.0000,75.0000,127.0000,62.0000,80.0000,0.0001,0.0001,708.0000,5840.0000,797.0000,7140.0000,357.0000,4086.0000,536.0000,1110.0000
46,SD,051,Grant County,0,3863.0000,1701.0000,2682.0000,7300.0000,2164.0000,185268.0000,3123.0000,113463.0000,1557.0000,3425.0000,877.0000,6218.0000,796.0000,5245.0000,623.0000,6681.0000,527.0000,791.0000,11270.0000,422.0000,5305.0000,659.0000,10068.0000,186.0000,1048.0000,546.0000,5788.0000,23.0000,339.0000,559.0000,11690.0000,84.0000,397.0000,442.0000,539.0000,443.0000,987.0000,548.0000,1989.0000,329.0000,2477.0000,406.0000,2717.0000,2984.0000,131224.0000,1251.0000,1633.0000,592.0000,855.0000,201.0000,98.0000,130.0000,123.0000,512.0000,978.0000,413.0000,848.0000,360.0000,534.0000,48.0000,241.0000,2656.0000,20276.0000,2885.0000,22590.0000,894.0000,6516.0000,2720.0000,6342.0000
46,SD,053,Gregory County,0,2116.0000,930.0000,1722.0000,3865.0000,1030.0000,80727.0000,1559.0000,44005.0000,979.0000,2903.0000,449.0000,1568.0000,354.0000,622.0000,535.0000,3822.0000,530.0000,593.0000,9889.0000,205.0000,1978.0000,364.0000,5992.0000,49.0000,279.0000,341.0000,3568.0000,0.0001,0.0001,182.0000,4304.0000,0.0001,0.0001,153.0000,137.0000,129.0000,200.0000,178.0000,382.0000,68.0000,464.0000,135.0000,1077.0000,1444.0000,54242.0000,563.0000,620.0000,235.0000,313.0000,89.0000,35.0000,61.0000,45.0000,395.0000,835.0000,315.0000,679.0000,249.0000,366.0000,0.0001,0.0001,1204.0000,7980.0000,1490.0000,9237.0000,556.0000,2165.0000,1351.0000,3062.0000
46,SD,055,Haakon County,0,966.0000,494.0000,691.0000,1885.0000,511.0000,37127.0000,722.0000,23454.0000,503.0000,1208.0000,203.0000,797.0000,187.0000,666.0000,222.0000,1916.0000,319.0000,307.0000,6307.0000,95.0000,651.0000,125.0000,1795.0000,0.0001,0.0001,148.0000,1447.0000,0.0001,0.0001,105.0000,2264.0000,0.0001,0.0001,94.0000,102.0000,71.0000,139.0000,103.0000,283.0000,35.0000,173.0000,69.0000,319.0000,690.0000,28254.0000,246.0000,286.0000,131.0000,189.0000,50.0000,27.0000,0.0001,0.0001,150.0000,309.0000,118.0000,249.0000,99.0000,156.0000,0.0001,0.0001,584.0000,3942.0000,707.0000,4579.0000,267.0000,1288.0000,607.0000,1413.0000
46,SD,057,Hamlin County,0,2646.0000,1273.0000,1806.0000,5707.0000,2092.0000,123843.0000,2162.0000,78250.0000,1052.0000,2891.0000,536.0000,2628.0000,422.0000,2259.0000,467.0000,3864.0000,512.0000,527.0000,6261.0000,235.0000,2761.0000,444.0000,7423.0000,106.0000,556.0000,371.0000,4097.0000,0.0001,0.0001,396.0000,7581.0000,31.0000,224.0000,342.0000,469.0000,327.0000,882.0000,394.0000,1601.0000,260.0000,2160.0000,289.0000,1271.0000,2072.0000,85423.0000,942.0000,1418.0000,490.0000,800.0000,150.0000,72.0000,88.0000,58.0000,356.0000,724.0000,306.0000,604.0000,330.0000,644.0000,30.0000,122.0000,1781.0000,12185.0000,1980.0000,14247.0000,625.0000,3899.0000,1828.0000,4781.0000
46,SD,059,Hand County,0,1661.0000,796.0000,1342.0000,3120.0000,843.0000,77638.0000,1260.0000,38789.0000,826.0000,2366.0000,355.0000,1126.0000,306.0000,707.0000,299.0000,2898.0000,446.0000,492.0000,11273.0000,177.0000,1404.0000,245.0000,3100.0000,25.0000,113.0000,313.0000,3174.0000,0.0001,0.0001,174.0000,4190.0000,0.0001,0.0001,161.0000,175.0000,107.0000,205.0000,170.0000,397.0000,70.0000,448.0000,126.0000,891.0000,1283.0000,56414.0000,488.0000,608.0000,212.0000,307.0000,88.0000,44.0000,36.0000,24.0000,198.0000,400.0000,150.0000,314.0000,153.0000,209.0000,24.0000,78.0000,1112.0000,7988.0000,1300.0000,9492.0000,585.0000,3833.0000,923.0000,2064.0000
46,SD,061,Hanson County,0,2076.0000,1304.0000,1237.0000,4249.0000,1011.0000,111990.0000,1320.0000,49582.0000,1133.0000,3268.0000,640.0000,2784.0000,549.0000,1823.0000,318.0000,2102.0000,289.0000,577.0000,6146.0000,434.0000,7405.0000,746.0000,19782.0000,83.0000,555.0000,702.0000,8057.0000,0.0001,0.0001,425.0000,8676.0000,58.0000,215.0000,328.0000,428.0000,298.0000,619.0000,412.0000,1333.0000,272.0000,2173.0000,340.0000,1378.0000,1648.0000,76450.0000,593.0000,949.0000,297.0000,491.0000,118.0000,59.0000,69.0000,71.0000,176.0000,307.0000,135.0000,250.0000,137.0000,207.0000,34.0000,167.0000,1482.0000,11201.0000,1611.0000,12422.0000,570.0000,3581.0000,1322.0000,3090.0000
46,SD,063,Harding County,0,733.0000,304.0000,519.0000,1306.0000,340.0000,38260.0000,454.0000,15304.0000,323.0000,576.0000,262.0000,3337.0000,222.0000,2539.0000,153.0000,1192.0000,295.0000,346.0000,6466.0000,55.0000,515.0000,75.0000,1088.0000,0.0001,0.0001,167.0000,1585.0000,0.0001,0.0001,67.0000,1660.0000,0.0001,0.0001,49.0000,50.0000,31.0000,50.0000,57.0000,192.0000,0.0001,0.0001,43.0000,289.0000,570.0000,29230.0000,154.0000,204.0000,69.0000,113.0000,23.0000,8.0000,0.0001,0.0001,84.0000,180.0000,59.0000,134.0000,67.0000,85.0000,0.0001,0.0001,494.0000,4595.0000,597.0000,5099.0000,208.0000,1214.0000,464.0000,1403.0000
46,SD,065,Hughes County,0,9604.0000,3543.0000,4121.0000,16996.0000,4714.0000,482735.0000,7773.0000,323168.0000,3571.0000,9217.0000,2174.0000,12384.0000,1995.0000,9158.0000,1408.0000,14704.0000,480.0000,1634.0000,23253.0000,920.0000,10253.0000,1624.0000,38315.0000,457.0000,4241.0000,1282.0000,14889.0000,53.0000,969.0000,1737.0000,32765.0000,67.0000,359.0000,1497.0000,2147.0000,1560.0000,4709.0000,1701.0000,7418.0000,1338.0000,10511.0000,1320.0000,5890.0000,7791.0000,343110.0000,3201.0000,3724.0000,1443.0000,2040.0000,618.0000,349.0000,248.0000,87.0000,1257.0000,2459.0000,1112.0000,2247.0000,804.0000,999.0000,107.0000,481.0000,6765.0000,53372.0000,7093.0000,56758.0000,1606.0000,9174.0000,7587.0000,19689.0000
46,SD,067,Hutchinson County,0,3366.0000,1629.0000,2637.0000,6474.0000,1810.0000,154551.0000,2537.0000,88925.0000,1751.0000,3797.0000,795.0000,2662.0000,663.0000,1989.0000,636.0000,5745.0000,788.0000,909.0000,9093.0000,423.0000,2810.0000,663.0000,7940.0000,76.0000,419.0000,623.0000,6495.0000,47.0000,897.0000,493.0000,9611.0000,25.0000,54.0000,443.0000,459.0000,366.0000,745.0000,483.0000,1278.0000,176.0000,1096.0000,405.0000,1745.0000,2560.0000,104605.0000,1123.0000,1508.0000,517.0000,755.0000,174.0000,85.0000,110.0000,66.0000,383.0000,717.0000,293.0000,610.0000,280.0000,411.0000,28.0000,112.0000,2276.0000,14356.0000,2541.0000,17426.0000,1065.0000,6585.0000,1979.0000,4410.0000
46,SD,069,Hyde County,0,687.0000,309.0000,528.0000,1307.0000,374.0000,30296.0000,528.0000,17778.0000,361.0000,1226.0000,166.0000,1649.0000,150.0000,1021.0000,120.0000,591.0000,202.0000,236.0000,3072.0000,87.0000,780.0000,113.0000,1508.0000,0.0001,0.0001,117.0000,1388.0000,0.0001,0.0001,73.0000,1811.0000,0.0001,0.0001,60.0000,76.0000,47.0000,81.0000,70.0000,178.0000,30.0000,205.0000,48.0000,322.0000,507.0000,22217.0000,218.0000,313.0000,89.0000,129.0000,33.0000,15.0000,21.0000,16.0000,96.0000,191.0000,67.0000,150.0000,73.0000,98.0000,0.0001,0.0001,439.0000,3168.0000,520.0000,3679.0000,213.0000,1228.0000,415.0000,1078.0000
46,SD,071,Jackson County,0,1083.0000,420.0000,777.0000,2424.0000,994.0000,32410.0000,881.0000,23208.0000,346.0000,762.0000,143.0000,572.0000,125.0000,349.0000,196.0000,815.0000,312.0000,293.0000,4853.0000,87.0000,400.0000,124.0000,1740.0000,68.0000,365.0000,106.0000,972.0000,0.0001,0.0001,62.0000,1188.0000,0.0001,0.0001,47.0000,46.0000,25.0000,38.0000,59.0000,148.0000,20.0000,119.0000,36.0000,149.0000,674.0000,21108.0000,307.0000,393.0000,190.0000,224.0000,33.0000,17.0000,0.0001,0.0001,355.0000,893.0000,329.0000,813.0000,260.0000,351.0000,0.0001,0.0001,526.0000,2617.0000,675.0000,3069.0000,217.0000,737.0000,786.0000,2483.0000
46,SD,073,Jerauld County,0,949.0000,441.0000,741.0000,1793.0000,466.0000,43354.0000,728.0000,24954.0000,423.0000,979.0000,188.0000,535.0000,167.0000,262.0000,178.0000,1487.0000,270.0000,280.0000,9374.0000,123.0000,850.0000,153.0000,1962.0000,21.0000,113.0000,144.0000,1521.0000,0.0001,0.0001,95.0000,2149.0000,0.0001,0.0001,78.0000,86.0000,62.0000,95.0000,88.0000,301.0000,37.0000,283.0000,65.0000,443.0000,706.0000,30482.0000,275.0000,273.0000,112.0000,153.0000,45.0000,23.0000,24.0000,9.0000,150.0000,281.0000,117.0000,230.0000,95.0000,146.0000,0.0001,0.0001,612.0000,3976.0000,687.0000,4522.0000,254.0000,1255.0000,606.0000,1475.0000
46,SD,075,Jones County,0,528.0000,231.0000,362.0000,976.0000,268.0000,15869.0000,406.0000,12483.0000,244.0000,565.0000,107.0000,227.0000,98.0000,141.0000,118.0000,895.0000,162.0000,163.0000,5620.0000,62.0000,595.0000,78.0000,1185.0000,0.0001,0.0001,82.0000,917.0000,0.0001,0.0001,58.0000,943.0000,0.0001,0.0001,51.0000,51.0000,37.0000,50.0000,56.0000,113.0000,22.0000,113.0000,37.0000,191.0000,376.0000,16559.0000,142.0000,167.0000,70.0000,91.0000,29.0000,14.0000,0.0001,0.0001,83.0000,164.0000,69.0000,138.0000,55.0000,79.0000,0.0001,0.0001,319.0000,2114.0000,380.0000,2498.0000,155.0000,784.0000,324.0000,778.0000
46,SD,077,Kingsbury County,0,2702.0000,1246.0000,1891.0000,5315.0000,1607.0000,118332.0000,2078.0000,72307.0000,1136.0000,2759.0000,624.0000,2503.0000,511.0000,1930.0000,514.0000,5432.0000,534.0000,590.0000,5977.0000,312.0000,2410.0000,459.0000,7016.0000,91.0000,524.0000,443.0000,4785.0000,21.0000,280.0000,321.0000,5895.0000,20.0000,124.0000,284.0000,314.0000,229.0000,526.0000,319.0000,978.0000,164.0000,1200.0000,217.0000,1163.0000,2126.0000,83305.0000,882.0000,1400.0000,417.0000,640.0000,157.0000,83.0000,103.0000,106.0000,317.0000,653.0000,256.0000,571.0000,262.0000,380.0000,0.0001,0.0001,1854.0000,11350.0000,2040.0000,13597.0000,719.0000,4408.0000,1747.0000,4293.0000
46,SD,079,Lake County,0,6179.0000,2990.0000,3413.0000,11530.0000,2829.0000,321015.0000,4674.0000,187504.0000,2705.0000,6454.0000,1530.0000,6471.0000,1319.0000,4495.0000,998.0000,13416.0000,536.0000,1349.0000,14477.0000,874.0000,12185.0000,1519.0000,35633.0000,309.0000,2092.0000,1242.0000,14033.0000,34.0000,560.0000,1202.0000,24247.0000,137.0000,711.0000,976.0000,1457.0000,1009.0000,2922.0000,1187.0000,5221.0000,824.0000,6795.0000,989.0000,3959.0000,4850.0000,223404.0000,2041.0000,3226.0000,814.0000,1168.0000,343.0000,163.0000,168.0000,125.0000,734.0000,1314.0000,614.0000,1170.0000,461.0000,657.0000,63.0000,240.0000,4294.0000,34086.0000,4594.0000,37319.0000,1407.0000,8208.0000,4355.0000,11067.0000
46,SD,081,Lawrence County,0,12857.0000,4895.0000,6525.0000,22186.0000,5486.0000,616520.0000,10121.0000,392306.0000,4636.0000,13561.0000,2799.0000,16859.0000,2531.0000,12640.0000,2135.0000,21424.0000,339.0000,2338.0000,42931.0000,1458.0000,18996.0000,2616.0000,55744.0000,815.0000,6171.0000,1903.0000,20183.0000,58.0000,721.0000,2810.0000,58230.0000,214.0000,1698.0000,2295.0000,3182.0000,2506.0000,8822.0000,2737.0000,14007.0000,2148.0000,19400.0000,2006.0000,7946.0000,9897.0000,428969.0000,3763.0000,4142.0000,1541.0000,2117.0000,610.0000,321.0000,288.0000,129.0000,1891.0000,3366.0000,1605.0000,2994.0000,1062.0000,1341.0000,133.0000,671.0000,8708.0000,68155.0000,9346.0000,72226.0000,2228.0000,11373.0000,9875.0000,24258.0000
46,SD,083,Lincoln County,0,23370.0000,11213.0000,12932.0000,48533.0000,16051.0000,1818153.0000,20286.0000,1268323.0000,9519.0000,35996.0000,5543.0000,33611.0000,5003.0000,24466.0000,3930.0000,55859.0000,872.0000,4594.0000,71692.0000,2246.0000,34588.0000,3629.0000,65243.0000,955.0000,6792.0000,2542.0000,31931.0000,193.0000,3583.0000,8266.0000,195130.0000,639.0000,6015.0000,6900.0000,11094.0000,7683.0000,32365.0000,8197.0000,50143.0000,7008.0000,67397.0000,6896.0000,45991.0000,19677.0000,1365871.0000,9957.0000,15757.0000,5126.0000,7792.0000,2904.0000,1546.0000,740.0000,498.0000,2331.0000,4518.0000,1983.0000,3978.0000,1886.0000,2463.0000,640.0000,2584.0000,17588.0000,262128.0000,18555.0000,273729.0000,4394.0000,34791.0000,17771.0000,53640.0000
46,SD,085,Lyman County,0,1690.0000,607.0000,1050.0000,3469.0000,1299.0000,65272.0000,1362.0000,39452.0000,550.0000,1606.0000,277.0000,786.0000,239.0000,511.0000,243.0000,665.0000,355.0000,351.0000,6949.0000,136.0000,1358.0000,234.0000,3847.0000,88.0000,404.0000,228.0000,2364.0000,0.0001,0.0001,129.0000,2737.0000,0.0001,0.0001,109.0000,113.0000,78.0000,272.0000,121.0000,432.0000,52.0000,345.0000,86.0000,280.0000,1139.0000,44930.0000,507.0000,714.0000,295.0000,374.0000,66.0000,27.0000,32.0000,22.0000,476.0000,1149.0000,421.0000,1050.0000,352.0000,467.0000,20.0000,54.0000,937.0000,6637.0000,1092.0000,7422.0000,353.0000,2976.0000,1230.0000,3292.0000
46,SD,087,McCook County,0,2762.0000,1288.0000,1807.0000,5458.0000,1692.0000,130932.0000,2212.0000,81673.0000,1242.0000,2860.0000,617.0000,1972.0000,524.0000,1372.0000,479.0000,5523.0000,496.0000,642.0000,4899.0000,268.0000,2210.0000,405.0000,5876.0000,101.0000,541.0000,413.0000,4109.0000,23.0000,445.0000,443.0000,8619.0000,21.0000,64.0000,386.0000,475.0000,349.0000,783.0000,427.0000,1339.0000,268.0000,2074.0000,332.0000,1448.0000,2146.0000,91438.0000,949.0000,1394.0000,460.0000,700.0000,194.0000,95.0000,100.0000,90.0000,354.0000,737.0000,286.0000,640.0000,281.0000,436.0000,29.0000,145.0000,1875.0000,13617.0000,2071.0000,15672.0000,717.0000,4503.0000,1824.0000,4743.0000
46,SD,089,McPherson County,0,1052.0000,517.0000,793.0000,1971.0000,482.0000,45225.0000,719.0000,22255.0000,588.0000,2145.0000,223.0000,875.0000,199.0000,570.0000,224.0000,1767.0000,306.0000,353.0000,7486.0000,163.0000,1069.0000,246.0000,2964.0000,35.0000,149.0000,203.0000,2074.0000,0.0001,0.0001,121.0000,2697.0000,0.0001,0.0001,99.0000,104.0000,80.0000,143.0000,118.0000,330.0000,33.0000,218.0000,89.0000,462.0000,774.0000,31130.0000,285.0000,309.0000,121.0000,159.0000,33.0000,14.0000,40.0000,21.0000,120.0000,223.0000,89.0000,178.0000,91.0000,141.0000,0.0001,0.0001,674.0000,4072.0000,787.0000,4756.0000,346.0000,1826.0000,573.0000,1280.0000
46,SD,091,Marshall County,0,2186.0000,911.0000,1599.0000,4233.0000,1341.0000,90744.0000,1702.0000,57358.0000,1002.0000,3788.0000,487.0000,2346.0000,427.0000,1888.0000,388.0000,4940.0000,422.0000,510.0000,8823.0000,209.0000,1695.0000,371.0000,6240.0000,79.0000,426.0000,358.0000,3740.0000,0.0001,0.0001,266.0000,5358.0000,29.0000,145.0000,227.0000,251.0000,189.0000,513.0000,260.0000,938.0000,151.0000,1212.0000,184.0000,918.0000,1681.0000,70405.0000,646.0000,799.0000,310.0000,423.0000,81.0000,45.0000,59.0000,90.0000,254.0000,501.0000,203.0000,423.0000,234.0000,382.0000,0.0001,0.0001,1456.0000,10325.0000,1616.0000,11775.0000,585.0000,3694.0000,1414.0000,3420.0000
46,SD,093,Meade County,0,14392.0000,6869.0000,6705.0000,27877.0000,7514.0000,668109.0000,11503.0000,456683.0000,5360.0000,9822.0000,2734.0000,9759.0000,2457.0000,6678.0000,2284.0000,21892.0000,981.0000,2641.0000,30445.0000,1549.0000,21790.0000,3293.0000,80496.0000,680.0000,4254.0000,2215.0000,23296.0000,53.0000,903.0000,3185.0000,59984.0000,328.0000,1952.0000,2467.0000,3559.0000,2736.0000,8407.0000,3141.0000,14301.0000,2506.0000,21196.0000,2174.0000,8234.0000,11233.0000,444561.0000,4450.0000,5138.0000,2258.0000,3110.0000,812.0000,483.0000,375.0000,125.0000,2269.0000,4678.0000,1930.0000,4153.0000,1565.0000,2223.0000,110.0000,516.0000,9887.0000,66105.0000,10746.0000,70720.0000,2489.0000,9151.0000,11101.0000,37031.0000
46,SD,095,Mellette County,0,735.0000,249.0000,550.0000,1615.0000,672.0000,20425.0000,607.0000,15900.0000,192.0000,321.0000,91.0000,197.0000,82.0000,134.0000,111.0000,769.0000,208.0000,186.0000,3037.0000,45.0000,348.0000,90.0000,1051.0000,26.0000,91.0000,63.0000,603.0000,0.0001,0.0001,36.0000,718.0000,0.0001,0.0001,31.0000,31.0000,0.0001,0.0001,34.0000,62.0000,0.0001,0.0001,23.0000,151.0000,435.0000,13754.0000,190.0000,211.0000,127.0000,145.0000,0.0001,0.0001,20.0000,4.0000,258.0000,556.0000,221.0000,521.0000,180.0000,232.0000,0.0001,0.0001,337.0000,1585.0000,434.0000,2008.0000,172.0000,821.0000,514.0000,1611.0000
46,SD,097,Miner County,0,1126.0000,519.0000,837.0000,2177.0000,621.0000,55430.0000,872.0000,28518.0000,520.0000,1311.0000,261.0000,604.0000,223.0000,367.0000,201.0000,1687.0000,318.0000,302.0000,5119.0000,126.0000,798.0000,185.0000,2583.0000,33.0000,156.0000,187.0000,1995.0000,0.0001,0.0001,126.0000,2589.0000,0.0001,0.0001,111.0000,112.0000,91.0000,186.0000,125.0000,347.0000,51.0000,339.0000,94.0000,516.0000,875.0000,38889.0000,389.0000,581.0000,158.0000,248.0000,70.0000,36.0000,33.0000,41.0000,142.0000,261.0000,111.0000,222.0000,98.0000,154.0000,0.0001,0.0001,758.0000,5665.0000,859.0000,6833.0000,370.0000,2593.0000,667.0000,1549.0000
46,SD,099,Minnehaha County,0,93263.0000,34678.0000,45629.0000,172604.0000,52296.0000,5070209.0000,80400.0000,3461492.0000,30282.0000,88097.0000,18051.0000,90916.0000,16342.0000,67248.0000,11860.0000,128090.0000,1522.0000,14287.0000,206534.0000,9135.0000,122508.0000,15568.0000,286179.0000,4125.0000,23468.0000,11016.0000,125655.0000,436.0000,7025.0000,22522.0000,555191.0000,1546.0000,13816.0000,18615.0000,26650.0000,20104.0000,64296.0000,22204.0000,106618.0000,17967.0000,140266.0000,18049.0000,95512.0000,74686.0000,3482244.0000,32678.0000,44853.0000,15869.0000,21722.0000,6602.0000,3404.0000,2567.0000,968.0000,14588.0000,28306.0000,12783.0000,26008.0000,9862.0000,12767.0000,991.0000,4660.0000,65767.0000,593569.0000,69126.0000,621683.0000,13983.0000,68249.0000,74946.0000,187315.0000
46,SD,101,Moody County,0,3115.0000,1272.0000,2002.0000,6193.0000,2064.0000,146546.0000,2546.0000,93072.0000,1126.0000,2851.0000,567.0000,3605.0000,494.0000,2927.0000,441.0000,5064.0000,497.0000,519.0000,5938.0000,298.0000,2720.0000,496.0000,8322.0000,207.0000,1145.0000,444.0000,4709.0000,0.0001,0.0001,414.0000,9886.0000,31.0000,133.0000,346.0000,403.0000,333.0000,811.0000,408.0000,1368.0000,255.0000,1849.0000,301.0000,1262.0000,2505.0000,105721.0000,1143.0000,1567.0000,572.0000,770.0000,165.0000,90.0000,100.0000,98.0000,427.0000,776.0000,355.0000,689.0000,372.0000,600.0000,37.0000,210.0000,2144.0000,16130.0000,2296.0000,18024.0000,747.0000,5675.0000,2194.0000,6165.0000
46,SD,103,Pennington County,0,53388.0000,19699.0000,22744.0000,96682.0000,27856.0000,2646156.0000,43652.0000,1716781.0000,18035.0000,48995.0000,10723.0000,69795.0000,9865.0000,51993.0000,7036.0000,77147.0000,898.0000,8548.0000,114326.0000,5332.0000,73294.0000,9994.0000,216801.0000,2841.0000,20922.0000,7125.0000,79741.0000,325.0000,6473.0000,11636.0000,240982.0000,622.0000,4233.0000,9503.0000,14055.0000,10522.0000,39369.0000,11419.0000,58757.0000,9135.0000,77757.0000,8473.0000,43404.0000,40752.0000,1832837.0000,17279.0000,20212.0000,7818.0000,10294.0000,2697.0000,1466.0000,1286.0000,390.0000,9549.0000,18956.0000,8452.0000,17506.0000,6098.0000,7523.0000,614.0000,2950.0000,35475.0000,308733.0000,37708.0000,325685.0000,8279.0000,42711.0000,42272.0000,110239.0000
